,time,T18,T19,T20,T21
552,50084,22.2357,21.9141,5.26435,21.5
553,50085,22.2293,21.9375,5.24483,21.4984
554,50086,22.2185,21.9923,5.23215,21.5015
555,50087,22.2114,21.9375,5.23761,21.53
556,50088,22.1882,21.7893,5.2249300000000005,21.4688
557,50089,22.1879,21.7188,5.22326,21.5013
558,50090,22.1857,21.7262,5.21884,21.5625
559,50091,22.1937,21.7349,5.229,21.5625
560,50092,22.1598,21.6802,5.20386,21.5636
561,50093,22.1638,21.6672,5.19468,21.5929
562,50094,22.1638,21.7427,5.18596,21.5312
563,50095,22.1635,21.7572,5.19842,21.4678
564,50096,22.1603,21.8267,5.20223,21.4688
565,50097,22.1549,21.9062,5.19417,21.5312
566,50098,22.1637,21.8055,5.21128,21.5938
567,50099,22.1439,21.7361,5.18746,21.5927
568,50100,22.1482,21.6945,5.194,21.5312
569,50101,22.146,21.7255,5.18098,21.5619
570,50102,22.1398,21.75,5.17019,21.5316
571,50103,22.1331,21.7188,5.163930000000001,21.5619
572,50104,22.1436,21.7188,5.17851,21.5629
573,50105,22.1284,21.7319,5.1527400000000005,21.5626
574,50106,22.1266,21.7566,5.17823,21.5938
575,50107,22.1262,21.7877,5.16515,21.5935
576,50108,22.1199,21.8125,5.1509,21.5625
577,50109,22.0983,21.7436,5.12703,21.5939
578,50110,22.1116,21.6813,5.140280000000001,21.6562
579,50111,22.1091,21.6875,5.13989,21.6252
580,50112,22.1176,21.6875,5.15039,21.5312
581,50113,22.094,21.6562,5.13318,21.4689
582,50114,22.1028,21.6562,5.13748,21.4688
583,50115,22.0979,21.6754,5.13272,21.4066
584,50118,22.0857,21.5938,5.10602,21.5312
585,50119,22.087,21.6562,5.1112,21.561999999999998
586,50120,22.0808,21.6875,5.10919,21.5312
587,50121,22.0788,21.6307,5.09192,21.5631
588,50122,22.0938,21.693,5.1024199999999995,21.5319
589,50123,22.0935,21.7297,5.08911,21.4384
590,50124,22.0787,21.7445,5.05927,21.4688
591,50125,22.0915,21.6562,5.06971,21.4384
592,50126,22.0764,21.6615,5.05272,21.4074
593,50127,22.0806,21.6928,5.05473,21.4375
594,50128,22.0762,21.7086,5.05652,21.3761
595,50129,22.0851,21.6875,5.0549,21.3451
596,50130,22.0827,21.6773,5.05439,21.3739
597,50131,22.0701,21.6826,5.04321,21.375
598,50132,22.0592,21.6826,5.01348,21.436
599,50133,22.0637,21.6875,5.00303,21.4375
600,50134,22.0741,21.714000000000002,5.01101,21.4077
601,50135,22.0487,21.6562,4.9881,21.375
602,50138,22.0521,21.558000000000003,4.9783,21.3144
603,50139,22.0436,21.5358,4.946330000000001,21.3108
604,50140,22.0588,21.5442,4.97383,21.3712
605,50141,22.0479,21.6606,4.948230000000001,21.375
606,50142,22.0524,21.7231,4.969130000000001,21.4044
607,50143,22.0396,21.7146,4.93733,21.375
608,50144,22.0398,21.6896,4.93739,21.375
609,50145,22.0456,21.7188,4.93872,21.4042
610,50146,22.0374,21.746,4.93079,21.4375
611,50147,22.0245,21.7012,4.9177599999999995,21.4688
612,50148,22.0397,21.621,4.92408,21.4688
613,50149,22.0411,21.6269,4.9192,21.4399
614,50150,22.031,21.6562,4.906969999999999,21.3777
615,50151,22.0349,21.6562,4.90439,21.375
616,50152,22.0353,21.5974,4.90417,21.4037
617,50153,22.0327,21.6286,4.8914800000000005,21.4375
618,50154,22.0389,21.6912,4.91054,21.4375
619,50155,22.0114,21.7084,4.89361,21.4375
620,50156,22.009,21.5835,4.90233,21.4062
621,50159,21.9761,21.2748,4.8653699999999995,21.5
622,50160,21.9803,21.2155,4.88253,21.503
623,50161,21.9777,21.2188,4.88587,21.4406
624,50162,21.9631,21.25,4.8631400000000005,21.4062
625,50163,21.9414,21.2329,4.85849,21.4624
626,50164,21.9435,21.2216,4.87571,21.4408
627,50165,21.9303,21.2529,4.8604400000000005,21.4375
628,50166,21.9322,21.2842,4.85821,21.3471
629,50167,21.9236,21.3152,4.8496,21.316
630,50168,21.9087,21.3179,4.840990000000001,21.3125
631,50169,21.9104,21.3438,4.84473,21.2535
632,50170,21.9105,21.3387,4.83875,21.25
633,50171,21.8934,21.2837,4.81717,21.25
634,50172,21.8979,21.2838,4.828469999999999,21.2188
635,50173,21.8975,21.25,4.8234900000000005,21.2462
636,50174,21.8995,21.2477,4.8362300000000005,21.3084
637,50175,21.8698,21.2524,4.800009999999999,21.3125
638,50176,21.8823,21.3104,4.81046,21.2853
639,50177,21.8758,21.2855,4.79732,21.25
640,50178,21.8777,21.3125,4.81414,21.2188
641,50179,21.8586,21.375,4.78033,21.25
642,50180,21.8565,21.4062,4.77586,21.25
643,50181,21.8627,21.4062,4.78826,21.25
644,50182,21.8518,21.3402,4.77121,21.25
645,50183,21.8389,21.2795,4.76384,21.2188
646,50184,21.8176,21.2188,4.74964,21.25
647,50185,21.8194,21.1547,4.7532,21.2234
648,50186,21.8234,21.125,4.72794,21.2188
649,50187,21.7976,21.125,4.71285,21.2454
650,50188,21.8043,21.125,4.7169300000000005,21.25
651,50189,21.7931,21.1236,4.71016,21.25
652,50190,21.7863,21.0625,4.6971300000000005,21.2764
653,50191,21.7736,21.0312,4.6949,21.255
654,50192,21.7758,21.0301,4.68215,21.2812
655,50193,21.7608,20.9363,4.68215,21.25
656,50194,21.7625,20.8438,4.67986,21.3125
657,50197,21.743000000000002,20.9079,4.66247,21.3233
658,50198,21.7427,20.9391,4.66879,21.3438
659,50199,21.7192,21.0321,4.6518,21.375
660,50200,21.7193,21.0638,4.65794,21.3438
661,50201,21.7194,21.095,4.65381,21.338
662,50202,21.7168,21.1875,4.6384300000000005,21.3438
663,50203,21.7168,21.1879,4.64257,21.3438
664,50204,21.7147,21.1879,4.64056,21.3184
665,50205,21.7065,21.2192,4.634180000000001,21.25
666,50206,21.7189,21.2503,4.62977,21.1682
667,50207,21.7102,21.2812,4.61869,21.0625
668,50210,21.7228,21.25,4.61835,21.0249
669,50211,21.7123,21.2812,4.59103,21.0625
670,50212,21.7189,21.2501,4.60119,21.0625
671,50213,21.7081,21.25,4.58839,21.0938
672,50214,21.7121,21.3124,4.59425,21.0688
673,50215,21.6867,21.3434,4.56452,21.1185
674,50216,21.7038,21.3438,4.58151,21.1562
675,50217,21.7037,21.3125,4.57106,21.1875
676,50218,21.7016,21.3433,4.57072,21.1562
677,50219,21.7016,21.3438,4.56016,21.1562
678,50220,21.6992,21.4058,4.5767,21.1808
679,50221,21.7015,21.3132,4.5705,21.1562
680,50222,21.6927,21.2819,4.55518,21.1562
681,50223,21.6991,21.2806,4.55741,21.205
682,50224,21.693,21.3421,4.55741,21.1945
683,50225,21.6844,21.2821,4.55529,21.125
684,50226,21.6839,21.2204,4.55495,21.0867
685,50227,21.6818,21.2188,4.5426,21.1418
686,50228,21.6841,21.2188,4.54444,21.125
687,50229,21.6925,21.2792,4.55702,21.125
688,50230,21.6926,21.3426,4.55104,21.1727
689,50231,21.6841,21.3738,4.5357199999999995,21.1638
690,50232,21.6948,21.375,4.54221,21.1562
691,50233,21.6907,21.375,4.54427,21.1014
692,50234,21.6988,21.3125,4.55914,21.125
693,50235,21.682,21.3125,4.52952,21.1562
694,50236,21.6907,21.3422,4.54657,21.164
695,50237,21.6905,21.3141,4.539969999999999,21.1097
696,50238,21.6926,21.3438,4.53136,21.125
697,50239,21.6779,21.3585,4.53193,21.125
698,50240,21.6906,21.375,4.53153,21.1875
699,50241,21.6968,21.3768,4.54422,21.1562
700,50242,21.6904,21.3457,4.54405,21.1562
701,50243,21.688000000000002,21.2519,4.52493,21.2188
702,50244,21.678,21.3106,4.5208,21.1562
703,50245,21.6839,21.3416,4.52074,21.1334
704,50246,21.6859,21.3729,4.52029,21.1562
705,50247,21.6794,21.375,4.52459,21.0709
706,50248,21.6777,21.375,4.51431,21.0625
707,50249,21.6859,21.4062,4.51995,20.9775
708,50250,21.6818,21.4954,4.5138,21.0312
709,50251,21.6797,21.4401,4.5031300000000005,21.0675
710,50252,21.6798,21.375,4.50956,21.0089
711,50253,21.675,21.3438,4.51748,20.9688
712,50254,21.654,21.4062,4.49894,20.9152
713,50255,21.6409,21.3723,4.47351,20.9062
714,50256,21.6623,21.2839,4.49642,20.9196
715,50257,21.6577,21.2783,4.49177,20.9596
716,50258,21.6471,21.25,4.479430000000001,20.9907
717,50259,21.6451,21.2188,4.4770199999999996,21.0221
718,50260,21.6451,21.1312,4.47506,21.0312
719,50261,21.6358,21.0969,4.48081,21.0625
720,50262,21.6017,21.0343,4.45751,21.0718
721,50265,21.5622,20.721999999999998,4.445869999999999,20.894000000000002
722,50266,21.543000000000003,20.6597,4.4294400000000005,20.9062
723,50267,21.5361,20.5659,4.4248,20.9375
724,50270,21.4732,20.4724,4.4032800000000005,20.885
725,50271,21.4452,20.3198,4.39668,20.8438
726,50272,21.4167,20.2027,4.400869999999999,20.8226
727,50273,21.3923,20.0975,4.3785,20.8125
728,50274,21.3492,19.8865,4.3704,20.8438
729,50275,21.3401,19.7892,4.37873,20.8545
730,50276,21.3029,19.7227,4.36944,20.9062
731,50277,21.281,19.5705,4.35044,20.9375
732,50278,21.2399,19.5354,4.3352900000000005,20.9375
733,50279,21.215999999999998,19.5854,4.34401,20.9688
734,50280,21.1809,19.4458,4.33523,20.927
735,50281,21.1376,19.3525,4.31578,20.9062
736,50282,21.1051,19.2769,4.30952,20.875
737,50283,21.0766,19.2812,4.31147,20.9582
738,50284,21.0524,19.3347,4.304530000000001,21.0204
739,50285,21.0158,19.4062,4.28961,21.0312
740,50286,20.9769,19.433,4.2874300000000005,21.0312
741,50287,20.9698,19.410999999999998,84.6011,21.0202
742,50288,20.9541,19.4016,4.29983,21.0625
743,50289,20.9155,19.3968,4.2663,21.0625
744,50290,20.8916,19.4062,4.26356,21.1138
745,50291,20.8611,19.4375,4.2545,21.1562
746,50294,20.8084,19.5,4.23074,21.0114
747,50295,20.7929,19.5,4.22385,21.0199
748,50296,20.7841,19.5572,4.22581,21.0509
749,50297,20.7644,19.625,4.211,21.0429
750,50298,20.7453,19.625,4.205019999999999,20.9919
751,50299,20.7319,19.5735,4.21301,20.9375
752,50300,20.7021,19.625,4.187469999999999,20.9062
753,50301,20.6843,19.7133,4.17863,20.875
754,50302,20.678,19.75,4.18506,20.875
755,50303,20.6689,19.7812,4.18684,20.875
756,50304,20.6386,19.8893,4.17614,20.8676
757,50305,20.6557,19.9004,4.1888,9.24113
758,50306,20.6364,19.9317,4.18478,20.8438
759,50307,20.649,19.9571,4.17846,20.8992
760,50308,20.6188,20.0504,4.16549,20.8939
761,50309,20.6208,20.0625,4.19321,20.8438
762,50312,20.603,20.1439,4.16544,21.0312
763,50315,20.6034,20.4311,4.1741,20.8694
764,50316,20.5927,20.5248,4.16509,20.794
765,50317,20.6035,20.5559,4.17795,20.7629
766,50318,20.6072,20.5378,4.16705,20.7995
767,50319,20.5992,20.5493,4.16728,20.8308
768,50320,20.6122,20.6114,4.1696800000000005,20.8438
769,50321,20.6101,20.674,4.15912,20.8488
770,50322,20.6251,20.712,4.1672199999999995,20.875
771,50323,20.6187,20.7188,4.16728,20.8438
772,50324,20.6273,20.7118,4.17387,20.7992
773,50325,20.6336,20.6805,4.16274,20.8172
774,50326,20.6592,20.767,4.171469999999999,20.924
775,50327,20.6639,20.8367,4.1734800000000005,20.9865
776,50328,20.6709,20.8438,4.16107,20.9865
777,50329,20.6791,20.899,4.15632,20.996
778,50330,20.684,20.9688,4.15431,20.9336
779,50331,20.6861,20.9688,4.13893,20.8262
780,50332,20.7078,20.9375,4.15224,20.8263
781,50333,20.7208,20.9925,4.16487,20.7986
782,50334,20.7211,21.0237,4.13675,20.7325
783,50335,20.7318,21.0472,4.1390400000000005,20.7048
784,50338,20.7579,21.1562,4.11735,20.75
785,50339,20.767,21.2266,4.12619,20.6705
786,50340,20.7927,21.2188,4.12691,20.6392
787,50341,20.7952,21.1955,4.11741,20.6419
788,50342,20.8101,21.2188,4.13428,20.625
789,50343,20.8292,21.2812,4.1235,20.6588
790,50344,20.8362,21.2812,4.12556,20.7042
791,50345,20.8386,21.25,4.11953,20.7041
792,50346,20.851999999999997,21.2417,4.11316,20.7042
793,50349,20.8929,21.304000000000002,4.12367,20.7022
794,50350,20.895,21.3211,4.1169,20.6712
795,50351,20.8954,21.2812,4.11517,20.6725
796,50352,20.9083,21.2587,4.10466,20.6726
797,50353,20.9088,21.2637,4.10478,20.7026
798,50354,20.9277,21.25,4.112369999999999,20.7358
799,50355,20.9342,21.25,4.10152,20.8136
800,50356,20.9369,21.241,4.1022,20.8597
801,50357,20.9561,21.259,4.08694,20.8125
802,50358,20.9544,21.2812,4.08286,20.7812
803,50359,20.9756,21.2812,4.08866,20.8441
804,50360,20.9948,21.3125,4.092630000000001,20.8438
805,50361,20.9932,21.2905,4.07586,20.7967
806,50362,20.9935,21.2812,4.05853,20.7657
807,50363,21.011,21.2906,4.0736300000000005,20.7812
808,50364,21.0152,21.3125,4.0691,20.7812
809,50365,21.0216,21.2066,4.05618,20.7812
810,50366,21.0369,21.2188,4.05434,20.8125
811,50367,21.043000000000003,21.2188,4.05785,20.8279
812,50368,21.0263,21.2403,4.03461,20.8438
813,50369,21.0416,21.2188,4.03908,20.8902
814,50370,21.0521,21.1445,4.0299,20.9366
815,50371,21.0607,21.0724,4.02985,20.9837
816,50372,21.0651,21.0312,4.02124,20.9525
817,50373,21.0652,21.0943,4.00408,20.9375
818,50374,21.0847,21.1985,4.00804,20.9079
819,50375,21.0828,21.25,3.9992099999999997,20.8289
820,50376,21.0915,21.2399,3.9885900000000003,20.7664
821,50377,21.0936,21.25,3.9709199999999996,20.8125
822,50378,21.1147,21.229,3.9832099999999997,20.8438
823,50381,21.1411,21.2604,3.94671,21.1082
824,50384,21.1506,21.2188,3.89964,21.1875
825,50385,21.1653,21.1982,3.88812,21.2044
826,50386,21.1591,21.1671,3.8647,21.25
827,50387,21.1635,21.0938,3.87079,21.2812
828,50388,21.1654,21.0734,3.85954,21.2671
829,50389,21.189,21.0515,3.84669,21.2049
830,50390,21.1763,21.0422,3.82735,21.1736
831,50391,21.1978,21.0,3.83366,21.1875
832,50392,21.1892,21.02,3.8263800000000003,21.1875
833,50393,21.1727,21.0826,3.8012900000000003,21.1875
834,50394,21.1704,21.1763,3.80124,21.2325
835,50395,21.1833,21.2074,3.80996,21.2812
836,50396,21.1938,21.2301,3.7923400000000003,21.3125
837,50397,21.1855,21.2386,3.7731199999999996,21.3709
838,50398,21.1918,21.2384,3.77719,21.4196
839,50399,21.1936,21.3125,3.77031,21.4062
840,50400,21.2065,21.3009,3.7749599999999996,21.3884
841,50401,21.1939,21.2618,3.74672,21.4194
842,50402,21.1962,21.2812,3.74041,21.4507
843,50403,21.1829,21.2812,3.7335300000000005,21.4556
844,50404,21.1835,21.261999999999997,3.72951,21.4245
845,50405,21.194000000000003,21.1875,3.7359400000000003,21.4062
846,50406,21.1962,21.1875,3.7334099999999997,21.4505
847,50407,21.2045,21.1875,3.7159699999999996,21.4375
848,50408,21.1829,21.1562,3.7050099999999997,21.4062
849,50409,21.1937,21.1059,3.71155,21.4191
850,50410,21.2,21.0748,3.70685,21.4188
851,50411,21.1914,21.0625,3.6918699999999998,21.4375
852,50412,21.1831,21.1126,3.67035,21.4375
853,50413,21.1917,21.125,3.6728099999999997,21.4688
854,50414,21.1939,21.1438,3.66811,21.5
855,50415,21.1985,21.125,3.65531,21.5436
856,50416,21.191999999999997,21.1748,3.64659,21.5625
857,50417,21.211,21.2373,3.63781,21.5815
858,50418,21.2261,21.2373,3.6480900000000003,21.5625
859,50419,21.209,21.318,3.60511,21.5505
860,50420,21.215999999999998,21.3879,3.60304,21.5625
861,50421,21.2262,21.375,3.59616,21.625
862,50422,21.2308,21.3256,3.58945,21.6444
863,50423,21.2245,21.2812,3.56189,21.6444
864,50424,21.2435,21.3175,3.55484,21.6368
865,50425,21.244,21.410999999999998,3.5462300000000004,21.6562
866,50426,21.2463,21.4555,3.53304,21.6875
867,50427,21.2617,21.5046,3.5053099999999997,21.6991
868,50428,21.2805,21.5803,3.50636,21.7188
869,50429,21.2832,21.6428,3.47433,21.7302
870,50430,21.3093,21.7365,3.4676199999999997,21.7927
871,50431,21.3136,21.8165,3.44771,21.7725
872,50432,21.329,21.8125,3.42228,21.8438
873,50433,21.3487,21.7949,3.42625,21.8778
874,50434,21.3719,21.7987,3.41925,21.9486
875,50435,21.3895,21.8125,3.39762,22.0111
876,50436,21.3831,21.8924,3.3719099999999997,22.0
877,50437,21.403000000000002,21.9407,3.3654800000000002,22.0
878,50438,21.4178,22.0,3.35797,22.0
879,50439,21.4203,21.9688,3.32566,21.9797
880,50440,21.4334,21.9688,3.3151,22.0107
881,50441,21.4506,21.9829,3.3038,22.041999999999998
882,50442,21.4449,21.9517,3.27619,22.0625
883,50443,21.476999999999997,21.9375,3.2779800000000003,22.0625
884,50444,21.4747,21.9206,3.25181,22.0312
885,50445,21.5006,21.9399,3.25342,22.0312
886,50446,21.5078,21.9855,3.23202,22.0312
887,50447,21.5209,22.1105,3.21296,22.0834
888,50448,21.54,22.2208,3.2014299999999998,22.0938
889,50449,21.5474,22.2812,3.1760599999999997,22.0938
890,50450,21.5709,22.2877,3.16487,22.125
891,50451,21.5709,22.2352,3.14318,22.1665
892,50452,21.6244,22.25,3.15915,22.2188
893,50453,21.6207,22.2664,3.12305,22.2188
894,50454,21.6275,22.265,3.1056,22.1875
895,50455,21.6511,22.2651,3.0859799999999997,22.2071
896,50456,21.669,22.2812,3.07128,22.2911
897,50457,21.6968,22.3598,3.0766299999999998,22.3125
898,50458,21.714000000000002,22.4062,3.0504700000000002,22.3221
899,50459,21.7101,22.4375,3.01408,22.3438
900,50464,21.8103,22.4843,2.95733,22.4154
901,50465,21.8273,22.5156,2.93955,22.4468
902,50466,21.8429,22.5935,2.9180200000000003,22.478
903,50467,21.8582,22.6562,2.9076299999999997,22.5
904,50468,21.8798,22.6562,2.90678,22.5
905,50469,21.8905,22.7181,2.88084,22.5091
906,50470,21.8937,22.7348,2.85983,22.5401
907,50471,21.9275,22.75,2.85887,22.5625
908,50472,21.9238,22.7339,2.83774,22.5224
909,50473,21.951999999999998,22.75,2.8500900000000002,22.4688
910,50474,21.9542,22.7812,2.81744,22.4688
911,50475,21.9784,22.7962,2.80705,22.5312
912,50476,21.9957,22.8125,2.79827,22.5625
913,50477,22.0125,22.7961,2.79311,22.5625
914,50478,22.0154,22.8272,2.7593,22.6335
915,50479,22.0392,22.8125,2.7589599999999996,22.6875
916,50480,22.0501,22.8291,2.75868,22.6562
917,50481,22.073,22.8438,2.7326799999999998,22.6104
918,50482,22.0721,22.8605,2.70898,22.6875
919,50483,22.1065,22.8917,2.70864,22.6875
920,50484,22.1283,22.9206,2.71295,22.6562
921,50485,22.1285,22.9402,2.6761,22.6329
922,50486,22.1607,22.9831,2.68185,22.6562
923,50487,22.1719,22.9829,2.66905,22.625
924,50488,22.1706,22.9688,2.6288099999999996,22.625
925,50489,22.1984,22.9688,2.6306,22.6562
926,50490,22.2159,23.014,2.61528,22.6485
927,50491,22.2287,23.0452,2.61873,22.6325
928,50492,22.2459,23.0312,2.59939,22.6715
929,50493,22.2571,23.0174,2.57591,22.7737
930,50494,22.2765,23.0138,2.5692,22.7647
931,50495,22.2746,23.0,2.54762,22.8125
932,50496,22.3026,23.0039,2.55383,22.8511
933,50497,22.3177,22.9552,2.52766,22.875
934,50500,22.359,23.058000000000003,2.50775,22.9375
935,50501,22.3682,23.0312,2.48663,22.9688
936,50502,22.3685,23.0312,2.46712,22.9617
937,50503,22.3944,23.0379,2.4649400000000004,22.913
938,50504,22.4198,23.0625,2.47453,22.9688
939,50505,22.4055,23.0938,2.4363599999999996,23.0
940,50506,22.4187,23.0625,2.42976,23.0066
941,50507,22.4379,23.0443,2.43189,23.0938
942,50508,22.4488,23.0571,2.4161200000000003,23.1381
943,50509,22.465999999999998,23.0809,2.40354,23.2188
944,50510,22.4707,23.0754,2.39012,23.25
945,50511,22.484,23.1065,2.37537,23.1875
946,50512,22.5074,23.125,2.3857,23.1813
947,50513,22.5136,23.1064,2.3637799999999998,23.1937
948,50514,22.5375,23.1063,2.37653,23.2563
949,50517,22.5641,23.1562,2.3484599999999998,23.2752
950,50518,22.5581,23.1127,2.32281,23.2687
951,50519,22.5753,23.125,2.31409,23.25
952,50520,22.5883,23.125,2.31168,23.2559
953,50521,22.5885,23.1562,2.28631,23.2869
954,50522,22.6015,23.1562,2.30514,23.3183
955,50523,22.6124,23.125,2.30072,23.3381
956,50524,22.6337,23.1562,2.30267,23.318
957,50525,22.6405,23.1755,2.2901,23.3125
958,50526,22.6453,23.1562,2.28602,23.2757
959,50527,22.6558,23.1367,2.30044,23.276
960,50528,22.6582,23.25,2.2986,23.25
961,50529,22.68,23.1875,2.30536,23.2759
962,50530,22.6946,23.2188,2.30038,23.25
963,50531,22.6908,23.2303,2.29658,23.25
964,50532,22.6932,23.2386,2.30078,23.2603
965,50533,22.7256,23.1875,2.32258,23.3076
966,50534,22.7385,23.2614,2.33733,23.2993
967,50535,22.7386,23.3237,2.3268299999999997,23.3174
968,50536,22.7669,23.3326,2.34668,23.3343
969,50537,22.7669,23.3125,2.35093,23.25
970,50538,22.7693,23.3346,2.35305,23.233
971,50539,22.7997,23.375,2.38576,23.375
972,50540,22.7995,23.397,2.38766,23.3531
973,50541,22.8169,23.4375,2.40057,23.3971
974,50542,22.8152,23.4062,2.3989,23.3617
975,50543,22.8302,23.4062,2.41399,23.308000000000003
976,50544,22.8516,23.4169,2.4399900000000003,23.2857
977,50545,22.8435,23.4269,2.4382,23.3166
978,50546,22.8736,23.375,2.4748799999999997,23.3438
979,50547,22.8734,23.3957,2.48957,23.2727
980,50548,22.8698,23.4167,2.4864,23.246
981,50549,22.8978,23.3958,2.52743,23.1916
982,50550,22.8955,23.375,2.5449900000000003,23.2106
983,50551,22.9213,23.3643,2.5748900000000003,23.1525
984,50552,22.9091,23.4062,2.58849,23.0665
985,50553,22.9242,23.4164,2.61437,23.0625
986,50554,22.9477,23.4375,2.6535599999999997,23.0661
987,50555,22.9457,23.3962,2.67559,23.0975
988,50556,22.9588,23.375,2.70824,23.1599
989,50557,22.9697,23.4161,2.75755,23.1875
990,50560,22.989,23.4472,2.84292,23.2188
991,50561,22.9935,23.5,2.87994,23.2466
992,50562,22.9916,23.5,2.8978900000000003,23.2121
993,50563,23.0112,23.5,2.9435700000000002,23.1219
994,50564,23.0325,23.4688,2.99757,23.0625
995,50565,23.0201,23.4593,3.01776,23.0906
996,50566,23.0355,23.4688,3.06791,23.0625
997,50567,23.0352,23.4594,3.1028599999999997,23.0
998,50568,23.0543,23.41,3.15238,22.8974
999,50569,23.0507,23.3438,3.17532,22.7473
1000,50570,23.0657,23.3346,3.23765,22.6875
1001,50571,23.0653,23.375,3.25096,22.6902
1002,50572,23.0681,23.3929,3.28389,22.7212
1003,50573,23.0785,23.4508,3.32275,22.8125
1004,50574,23.0747,23.4062,3.33886,22.8412
1005,50575,23.0918,23.4062,3.3904,22.8125
1006,50576,23.0959,23.4912,3.42288,22.8125
1007,50577,23.0985,23.4688,3.4538,22.8173
1008,50578,23.1114,23.4289,3.48674,22.9083
1009,50579,23.1242,23.4375,3.5407900000000003,23.0023
1010,50580,23.1287,23.4375,3.5714300000000003,23.0647
1011,50581,23.1354,23.4375,3.6106800000000003,23.0919
1012,50582,23.1527,23.4062,3.6546300000000005,23.0312
1013,50583,23.159000000000002,23.398000000000003,3.687,23.0312
1014,50584,23.159000000000002,23.3668,3.72166,23.0642
1015,50585,23.153000000000002,23.375,3.7442599999999997,23.1562
1016,50586,23.1612,23.4062,3.7979800000000004,23.1875
1017,50587,23.1512,23.4062,3.81817,23.1845
1018,50588,23.1682,23.375,3.85966,23.1233
1019,50589,23.1741,23.375,3.8938599999999997,23.0921
1020,50590,23.1662,23.3515,3.9080199999999996,23.0297
1021,50591,23.1772,23.4062,3.96409,22.9688
1022,50592,23.1747,23.375,3.9686199999999996,22.9062
1023,50593,23.1854,23.3285,4.0136199999999995,22.9039
1024,50594,23.1791,23.2577,4.01889,22.8424
1025,50595,23.1836,23.3125,4.04522,22.8137
1026,50596,23.2005,23.3199,4.09671,22.8125
1027,50597,23.1811,23.305,4.09716,22.7812
